AR,count
"PRDX6>HNRNPU,+",1
"SNRPE>C9orf78,+",1
"ELK4>C9orf78,+",1
"SMC4>MRPS26,+",1
"HADHA>MRPS26,+",1
"MRPS26>HNRNPA1,+",1
"SMC4>EGLN1,+",1
"MYOF>NET1,+",1
"DHX36>NET1,+",1
"CCDC50>RTL8A,+",1
"TSHZ2>RTL8A,+",1
"PLSCR1>RTL8A,+",1
"DOCK4>NUCB1,+",1
"CLU>INPP1,+",1
"HMGB1>INPP1,+",1
"NUDC>RPS17,+",1
"KLF2>FOS,+",1
"NUCB1>DOCK4,+",1
"KLF2>CARD8,+",1
"TSHZ2>CARD8,+",1
"RAI14>HMGB1,+",1
"HADHA>MRPL32,+",1
"TIAM1>MRPL32,+",1
"EIF3D>MRPL32,+",1
"CYBA>CXorf36,-",1
"HADHA>NET1,+",1
"RAPGEF4>NET1,+",1
"CCDC68>NET1,+",1
"PABPN1>SLC44A2,-",1
"KLF2>SELE,+",1
"DOCK4>SELE,+",1
"FOS>SELE,+",1
"CYBA>AR,-",1
"RTL8A>AR,+",1
"DOCK4>AR,+",1
"SFSWAP>RPS25,+",1
"TTC14>SPCS3,-",1
"PRCP>NUCB1,+",1
"ZNF462>OST4,+",1
"NUDC>PLSCR1,+",1
"NUDC>OST4,+",1
"EPS15>PABPN1,+",1
"PRCP>PABPN1,+",1
"KLF2>IGFBP4,+",1
"RTL8A>IGFBP4,+",1
"AHNAK>IGFBP4,+",1
"CYBA>RALGAPA2,-",1
"CLIC2>RALGAPA2,-",1
"EIF3D>RALGAPA2,+",1
"HMGB1>RALGAPA2,+",1
"CLIC2>MRPS26,-",1
"KLF2>MRPS26,+",1
"PRCP>DEK,+",1
"HMGB1>DEK,+",1
"PTMS>CCDC50,+",1
"PRCP>HADHA,+",1
"CYBA>HADHA,+",1
"CCDC68>HADHA,+",1
"MIR99AHG>HADHA,+",1
"RPS17>HADHA,+",1
"RTL8A>CLIC2,+",1
"CCDC68>PLSCR1,+",1
"PTMS>PLSCR1,+",1
"ZBTB44>HDAC7,-",1
"MEIS2>PRPF4B,+",1
"PRKCH>PLXND1,+",1
"MMP24OS>SCARB2,+",1
"TNRC6B>BRI3,+",1
"TXNIP>PDCD7,+",1
"TPP1>CSDE1,+",1
"AR>SKAP2,+",1
"CCDC50>SKAP2,+",1
"MAP3K3>ATP6AP2,+",1
"CSTB>DNAJC19,+",1
"MRPL32>DNAJC19,+",1
"CSDE1>APPBP2,+",1
"YWHAE>APPBP2,+",1
"FYTTD1>KIF1B,+",1
"ALDH9A1>SCARB2,+",1
"FKBP8>JUNB,+",1
"MRPL32>HIVEP1,-",1
"CSDE1>HIVEP1,+",1
"VPS35>MMP24OS,-",1
"YWHAE>CSTB,+",1
"SNTB2>PBX1,+",1
"BTN3A3>RHOB,-",1
"PDCD7>RHOB,+",1
"DNMT1>AURKAIP1,+",1
"CSTB>BEX4,-",1
"COPZ1>BEX4,+",1
"A4GALT>ANAPC13,+",1
"JUN>NUCB1,+",1
"TXNIP>HNRNPUL1,+",1
"AR>BLCAP,+",1
"DNAJC19>A4GALT,+",1
"SNX6>ZKSCAN1,+",1
"TXNIP>TNRC6B,+",1
"FKBP8>RUNX1T1,+",1
"CALM3>RUNX1T1,+",1
"DNAJC19>RUNX1T1,+",1
"TRIM38>RUNX1T1,+",1
"TIAL1>SNX6,+",1
"CCDC50>SNX6,+",1
"PDCD7>SNX6,+",1
"TPP1>SNX6,+",1
"ANKRD17>SNX6,+",1
"CCDC50>HIPK3,+",1
"MVB12A>HIPK3,+",1
"TXNIP>HIPK3,+",1
"PDCD7>SNTB2,-",1
"HNRNPUL1>SNTB2,+",1
"HIPK3>SNTB2,+",1
"CIB1>PRDX6,-",1
"PLK2>PRDX6,+",1
"AR>FAM160B1,+",1
"RUNX1T1>FAM160B1,+",1
"AR>A4GALT,+",1
"MAP3K3>A4GALT,+",1
"NUCB1>YWHAE,+",1
"VPS35>YWHAE,+",1
"COPZ1>NUCKS1,+",1
"MMP24OS>VPS35,-",1
"YWHAE>VPS35,+",1
"ZBTB38>SNTB2,+",1
"PARK7>ATP6AP2,+",1
"KIF1B>ATP6AP2,-",1
"ARHGEF12>LPAR6,+",1
"SCARB2>MIER1,+",1
"CSDE1>MIER1,+",1
"CDC42EP5>DNMT1,-",1
"ZBTB38>DNMT1,+",1
"VPS35>DNMT1,+",1
"TAF11>DOCK4,-",1
"APPBP2>LSM5,+",1
"SNTB2>MPRIP,+",1
"NUCB1>RPS17,+",1
"AURKAIP1>RPS17,+",1
"MMP24OS>AR,+",1
"PTPN14>RUNX1T1,+",1
"SETD5>RUNX1T1,+",1
"PDCD7>SEC61B,+",1
"CXorf36>SEC61B,-",1
"B4GALT1>SEC61B,-",1
"OGT>SEC61B,-",1
"NAP1L4>SEC61B,-",1
"ZBTB38>VPS35,+",1
"DNMT1>KLF4,+",1
"TAF11>WBP2,+",1
"CSDE1>ZBTB38,+",1
"YWHAE>WBP2,+",1
"LPAR6>NDUFC2,+",1
"FYTTD1>NDUFC2,+",1
"RPS17>NDUFC2,+",1
"APPBP2>NDUFC2,+",1
"NEAT1>NDUFC2,+",1
"TAF11>EIF4EBP2,-",1
"CSDE1>EIF4EBP2,+",1
"VPS35>EIF4EBP2,-",1
"YWHAE>PARK7,+",1
"ALDH9A1>HIPK3,+",1
"CSDE1>COPZ1,+",1
"MMP24OS>COPZ1,+",1
"YWHAE>LTA4H,+",1
"RPS17>LTA4H,+",1
"ARHGEF12>LTA4H,+",1
"WBP2>TAF11,+",1
"WBP2>ALDH9A1,+",1
"SNTB2>ALDH9A1,+",1
"CSDE1>ALDH9A1,-",1
"FYTTD1>NUCB1,+",1
"YWHAE>NUCB1,+",1
"MMP24OS>NUCB1,+",1
"CIB1>MVB12A,+",1
"ZFAND5>LRRC8C,+",1
"MEIS2>MPRIP,+",1
"AR>ALG13,+",1
"POLR2I>EIF3A,-",1
"KLF2>EIF1,+",1
"SEPHS2>CXorf36,-",1
"MTCH1>CXorf36,-",1
"HMG20B>NORAD,+",1
"RAP1A>MTCH1,+",1
"NET1>MTCH1,+",1
"CXorf36>TOX4,+",1
"KLF2>TOX4,+",1
"PSMB8-AS1>ALG13,-",1
"MTCH1>ALG13,+",1
"EPRS>ALG13,+",1
"HIPK3>DUT,+",1
"CHCHD2>CYSTM1,+",1
"LTA4H>TXNDC12,+",1
"KLF2>TXNDC12,+",1
"CYBC1>EPRS,+",1
"CHCHD2>EPRS,+",1
"NUCB1>C8orf59,+",1
"PLK2>HMG20B,+",1
"KLF2>FAM171A1,+",1
"CLIC1>FAM171A1,-",1
"JAM2>FAM171A1,+",1
"PLK2>FAM171A1,+",1
"EWSR1>EIF3A,+",1
"FYTTD1>SEPHS2,+",1
"ELK4>SEPHS2,+",1
"HK1>NRDC,+",1
"PRPF4B>MLF2,+",1
"OCIAD1>GNAQ,+",1
"PICALM>GNAQ,+",1
"OCIAD1>BHLHE40,-",1
"CCT7>DGLUCY,+",1
"ZBTB44>DGLUCY,+",1
"RAB5A>ZBTB44,-",1
"MLF2>ZBTB44,+",1
"CCT7>ZBTB44,-",1
"PRPF4B>ZBTB44,-",1
"SELE>ZNF524,+",1
"LTA4H>ETFB,+",1
"BAZ2B>ETFB,+",1
"PICALM>ETFB,+",1
"MPRIP>MEIS2,+",1
"CCT7>MEIS2,+",1
"MVP>PLK2,+",1
"GNAQ>AP2B1,+",1
"CCT7>PTPRG,+",1
"ELK4>EWSR1,+",1
"MTCH1>EWSR1,+",1
"CXorf36>PLK2,+",1
"KLF2>PLK2,+",1
"HK1>PDCD7,+",1
"CXorf36>NUCB1,+",1
"HMG20B>NUCB1,+",1
"ATP6AP2>MAP3K3,+",1
"SNX6>TIAL1,+",1
"PLK2>TRIM8,+",1
"FKBP8>TRIM8,+",1
"TXNIP>TRIM8,+",1
"ZFAND5>WBP2,+",1
"NORAD>WBP2,+",1
"MAP3K3>ZFAND5,+",1
"TIAL1>FRY,+",1
"CCDC50>FRY,-",1
"RUNX1T1>DNAJC19,+",1
"RUNX1T1>TRIM38,+",1
"CIB1>MTSS1,+",1
"MVB12A>CIB1,+",1
"CCDC50>BTN3A3,+",1
"PRDX6>PLK2,+",1
"RUNX1T1>PLK2,-",1
"PLK2>CALM3,+",1
"WBP2>CALM3,+",1
"HIPK3>SDCCAG8,-",1
"CCDC50>SDCCAG8,+",1
"ATP6AP2>SDCCAG8,+",1
"JUN>EEF1A1,+",1
"CIB1>SUN2,+",1
"MAP3K3>TIAL1,-",1
"ZFAND5>MAP3K3,+",1
"ELK4>HK1,-",1
"CALM3>MAP3K3,+",1
"PSMB8-AS1>HK1,+",1
"MTCH1>CYBC1,-",1
"CHCHD2>EIF2S1,+",1
"KLF2>JUN,+",1
"EIF3A>FRY,-",1
"POLR2I>FYTTD1,+",1
"AR>FYTTD1,+",1
"PLK2>HNRNPUL1,+",1
"CHCHD2>HNRNPUL1,+",1
"AR>LTA4H,+",1
"FYTTD1>ATP6AP2,+",1
"ELK4>WBP2,+",1
"HK1>AR,-",1
"FKBP8>VPS35,-",1
"HNRNPUL1>VPS35,+",1
"TXNIP>IL6ST,+",1
"TPP1>IL6ST,+",1
"CCDC50>TPP1,+",1
"MAP3K3>FKBP8,+",1
"TNRC6B>NORAD,+",1
"HIPK3>NORAD,+",1
"TPP1>AP1S2,+",1
"TRIM38>AP1S2,+",1
"ZFP91>CCDC68,+",1
"RPAIN>CWC15,-",1
"CAMSAP2>CWC15,+",1
"CDC42EP3>ARL2BP,+",1
"HMGN1>CAMSAP2,+",1
"DYNLRB1>SMARCA4,+",1
"ATP2B1>SMARCA4,+",1
"PDLIM5>BHLHE40,+",1
"APPBP2>BHLHE40,+",1
"PER3>HNRNPA2B1,+",1
"EIF2S1>CDC42EP3,+",1
"MSN>LAMC1,+",1
"EIF2S1>LAMC1,+",1
"NDUFB4>LAMC1,+",1
"HMGN1>LAMC1,+",1
"FAM171A1>ARL2BP,+",1
"LSM12>UBE2K,-",1
"EIF2S1>ARL2BP,+",1
"ARL2BP>NAXE,+",1
"CDC42EP3>MAZ,+",1
"C9orf78>HES1,+",1
"HMGN1>HES1,+",1
"IFI44>HES1,-",1
"PDLIM5>HERPUD1,+",1
"SMARCC1>PARP9,+",1
"ARL2BP>PARP9,+",1
"NDUFB4>CDC42EP5,+",1
"DYNLRB1>CDC42EP5,+",1
"ARL2BP>GUK1,+",1
"IFI44>GUK1,+",1
"PLK2>CCT2,+",1
"GUK1>CCT2,+",1
"NOB1>UBE2K,+",1
"ATN1>UBE2K,+",1
"MXI1>UBE2K,-",1
"IDH3B>PABPN1,-",1
"YY1>PRKCH,+",1
"ATN1>PRDX6,+",1
"WBP2>PRDX6,+",1
"LSM12>NET1,+",1
"BEX4>EGLN1,-",1
"EMD>EGLN1,+",1
"IDH3B>SYNJ2BP,+",1
"PRKCH>SYNJ2BP,+",1
"IDH3B>MEIS2,+",1
"NOB1>PLK2,+",1
"EMD>HSPG2,+",1
"LSM12>CLU,+",1
"C8orf59>CLU,+",1
"SPTLC2>CLU,+",1
"NDUFA13>MRPL32,+",1
"SPTLC2>AR,+",1
"ATP5MF>ALG13,+",1
"SMARCA4>ALG13,+",1
"PBX1>CCT2,+",1
"MAZ>MSN,+",1
"SMARCC1>MSN,+",1
"DYNLRB1>ATP5MF,+",1
"PPP1R10>SMARCC1,+",1
"THSD7A>SMARCC1,+",1
"CAMSAP2>HMGN1,+",1
"PTTG1IP>HMGN1,+",1
"NDUFB4>HMGN1,+",1
"HNRNPA2B1>FNBP1,+",1
"ARL2BP>NEAT1,+",1
"SMARCC1>NEAT1,+",1
"PDLIM5>PBX1,+",1
"APPBP2>PBX1,+",1
"NDUFB4>PBX1,+",1
"PER3>PBX1,+",1
"FAM171A1>COX7A2,+",1
"HMGN1>RAPGEF4,+",1
"SMARCC1>ATP6AP2,+",1
"CDC42EP5>C9orf78,+",1
"SMARCA4>C9orf78,+",1
"SMARCC1>C9orf78,+",1
"PER3>PLK2,+",1
"SMARCA4>PLK2,+",1
"MRPL32>APPBP2,+",1
"SF3A3>APPBP2,+",1
"ARMCX3>APPBP2,+",1
"SMIM19>APPBP2,-",1
"IFI44>SMARCC1,+",1
"DYNLRB1>NDUFB4,+",1
"PPP1R10>NUDC,+",1
"HES1>IFI44,-",1
"SMARCA4>NUDC,+",1
"SMARCA4>ATP2B1,+",1
"DYNLRB1>ATP2B1,+",1
"ATP2B1>ADAM15,+",1
"DYNLRB1>ADAM15,+",1
"APPBP2>PER3,+",1
"SMARCC1>PER3,+",1
"HNRNPA2B1>PER3,+",1
"ARL2BP>CCT7,+",1
"MSN>HNRNPUL1,+",1
"CAMSAP2>HNRNPUL1,+",1
"C9orf78>MEIS2,+",1
"MSN>MEIS2,+",1
"IFI44>PPP1R10,+",1
"EIF2S1>PPP1R10,+",1
"NDUFB4>PPP1R10,+",1
"FAM171A1>PPP1R10,+",1
"HNRNPA2B1>PPP1R10,+",1
"PPP1R10>BCLAF1,+",1
"ARL2BP>BCLAF1,+",1
"NDUFB4>BCLAF1,+",1
"DYNLRB1>EIF2S1,+",1
"FAM171A1>EIF2S1,-",1
"ELOB>UBE2K,+",1
"NOB1>LSM12,+",1
"KNOP1>UBL5,+",1
"HNRNPUL1>MTSS1,+",1
"FMNL3>DNAJC19,+",1
"ADAR>LSM8,+",1
"PHAX>LSM8,+",1
"FMNL3>LSM8,-",1
"DNAJC19>LSM8,+",1
"SUMF2>ROMO1,+",1
"EIF2S1>ROMO1,+",1
"LSM8>CPLANE1,-",1
"REV1>CPLANE1,+",1
"STUB1>TFDP1,+",1
"PBX1>MTSS1,+",1
"STUB1>ZNF83,-",1
"NDUFA13>RAI14,+",1
"SUMF2>ZNF83,+",1
"AR>ZNF83,-",1
"HNRNPUL1>ZNF83,-",1
"DNAJC19>STUB1,+",1
"HNRNPUL1>EIF2S1,+",1
"STUB1>SERP1,+",1
"HNRNPUL1>SERP1,+",1
"FMNL3>ANKRD17,+",1
"NAPRT>PLK2,+",1
"FMNL3>NUDT14,+",1
"AR>NUDT14,+",1
"FMNL3>ADAR,+",1
"PHAX>SUMF2,+",1
"FMNL3>CSTB,+",1
"EIF2S1>EIF4G1,+",1
"SMIM19>EDN1,-",1
"ARMCX3>AR,-",1
"PHAX>MAGI1,+",1
"DNAJC19>SELE,+",1
"DNAJC19>FMNL3,+",1
"CSTB>TUBB4B,-",1
"STUB1>EP300,+",1
"ANKRD17>EP300,+",1
"EGLN1>REV1,+",1
"RBM7>REV1,-",1
"PHAX>FRY,-",1
"PBX1>USHBP1,+",1
"EP300>BAZ2B,+",1
"ZNF83>RBM7,+",1
"EIF4G1>RBM7,-",1
"FMNL3>CCDC90B,+",1
"DEK>CCDC90B,+",1
"ROMO1>CCDC90B,+",1
"STUB1>GCC2,+",1
"USHBP1>GCC2,-",1
"FMNL3>GCC2,+",1
"SUMF2>EIF4G1,-",1
"GCC2>EIF4G1,+",1
"EP300>NUDT14,+",1
"MAP3K3>PTPRG,-",1
"TFDP1>RBP5,-",1
"C8orf59>ATP6AP2,+",1
"MTSS1>MXI1,+",1
"EMD>ECHS1,+",1
"SNRPD2>ECHS1,+",1
"NET1>TPP1,+",1
"HNRNPUL1>MYCT1,+",1
"SYNJ2BP>MYCT1,+",1
"PRKCH>PDCD10,+",1
"ELOB>UBE2H,+",1
"ASNA1>ALDH9A1,-",1
"PABPN1>ALDH9A1,-",1
"NOB1>ALDH9A1,+",1
"ATN1>AP1S2,+",1
"PRDX6>AP1S2,+",1
"SPTLC2>PTTG1IP,+",1
"ATN1>PTTG1IP,+",1
"ASNA1>BEX4,+",1
"UBE2K>MTSS1,-",1
"PRKCH>PTPRM,+",1
"NOB1>NFATC3,+",1
"SPTLC2>NFATC3,+",1
"ATP6AP2>ASNA1,-",1
"EMD>RAI14,+",1
"PABPN1>RAI14,+",1
"ASNA1>ATP6AP2,-",1
"MRPL32>PHACTR2,+",1
"PHAX>SHANK3,-",1
"IDH3B>PHACTR2,+",1
"EP300>SHANK3,+",1
"DERA>JAM2,+",1
"EP300>JAM2,+",1
"EP300>CDC42EP5,+",1
"EIF4G1>NAPRT,-",1
"SUMF2>NAPRT,+",1
"MAP3K3>DERA,+",1
"GCC2>DERA,-",1
"PHAX>MAP3K3,+",1
"SUMF2>MAP3K3,+",1
"USHBP1>MAP3K3,-",1
"EP300>MAP3K3,+",1
"STUB1>MAP3K3,-",1
"USHBP1>RAI14,+",1
"PRKCH>YY1,+",1
"ATN1>YY1,+",1
"C9orf78>YY1,+",1
"LSM12>NOB1,+",1
"PDCD10>NOB1,+",1
"C9orf78>NOB1,+",1
"NDUFA13>NOB1,+",1
"C9orf78>ITM2A,+",1
"ELOB>PHACTR2,+",1
"TMED9>APPBP2,+",1
"CALM3>UBL5,+",1
"PLCB4>PTMS,+",1
"LSM5>GRHPR,-",1
"HEBP1>PTMS,+",1
"NT5C3A>PTMS,+",1
"GTF2I>PTMS,+",1
"MMP24OS>PTMS,+",1
"NT5C3A>MMP24OS,-",1
"C6orf89>AR,+",1
"DPM2>PCDH17,-",1
"MCFD2>PCDH17,+",1
"GRHPR>PCDH17,+",1
"ZNF22>TMX1,-",1
"ZC3H14>GRHPR,+",1
"PEBP1>UPF2,+",1
"NLRP1>JUNB,+",1
"GRHPR>ZC3H14,+",1
"PPP4R3B>C1orf115,+",1
"EIF2S1>C1orf115,+",1
"TMEM259>ATP6V1G1,+",1
"UPF2>ATP6V1G1,+",1
"ZNF22>ATP6V1G1,+",1
"TIMP2>SMARCC1,+",1
"GRHPR>LSM5,-",1
"TIMP2>DNM1L,+",1
"C1orf115>SNRPE,+",1
"SMARCC1>OGT,+",1
"NT5C3A>HNRNPU,+",1
"NKAP>JUN,+",1
"NDUFS7>JUN,-",1
"EWSR1>JUN,+",1
"MORC3>ELF1,+",1
"CSDE1>ELF1,+",1
"C6orf89>NDUFS7,-",1
"GTF2I>NT5C3A,+",1
"CSDE1>NT5C3A,-",1
"CSDE1>MORC3,+",1
"GTF2I>MORC3,+",1
"NKAP>MORC3,-",1
"TAOK2>CSDE1,+",1
"NLRP1>TAOK2,+",1
"NDUFS7>TAOK2,+",1
"LPAR6>A4GALT,+",1
"NDUFS7>A4GALT,+",1
"AR>C6orf89,+",1
"PHACTR2>C6orf89,-",1
"LPAR6>IRF2BP2,+",1
"ANKRD10>IRF2BP2,+",1
"LMO4>ATP6AP2,-",1
"C6orf89>ATP6AP2,+",1
"NKAP>ATP6AP2,-",1
"NDUFS7>NUCB1,+",1
"MMP24OS>POLR2I,+",1
"EMC4>POLR2I,+",1
"IFI16>OGT,+",1
"TIMP2>OGT,+",1
"SMARCC1>YIPF6,-",1
"EIF2S1>NUDCD1,-",1
"IFI44L>NUDCD1,-",1
"YIPF6>TMF1,+",1
"ZC3H14>TMF1,+",1
"ARF3>TMF1,+",1
"IFI16>TMF1,+",1
"ZNF22>ERP44,+",1
"PEBP1>TIMP2,+",1
"ZNF22>TIMP2,-",1
"DPM2>TMEM167A,+",1
"MCFD2>TMEM167A,+",1
"ATP6V1G1>NDUFS7,+",1
"TIMP2>NDUFS7,+",1
"SMARCC1>MCFD2,+",1
"TMEM167A>PPP4R3B,+",1
"LSM5>REL,+",1
"IFI16>REL,+",1
"DPM2>EIF3D,-",1
"MCFD2>OSBPL1A,-",1
"AR>OSBPL1A,-",1
"SMARCC1>SMIM19,-",1
"TMEM167A>SMIM19,+",1
"TMF1>ZNF22,+",1
"EGLN1>ZNF22,+",1
"ZC3H14>NUDCD1,-",1
"ATP6V1G1>NUDCD1,-",1
"NUDCD1>YIPF6,+",1
"DPM2>EGLN1,-",1
"ZC3H14>YIPF6,+",1
"PEBP1>TAF7,+",1
"ZNF22>TAF7,+",1
"PRDX5>PTMS,+",1
"GRHPR>SPSB3,+",1
"REL>EIF2S1,-",1
"AR>IFI16,+",1
"GRHPR>IFI16,+",1
"TMF1>IFI16,+",1
"TMF1>KAT6B,+",1
"LSM5>KAT6B,+",1
"ARF3>KAT6B,-",1
"SNRPE>DPM2,-",1
"TMF1>TMEM259,-",1
"UPF2>PEBP1,+",1
"SNRPE>PEBP1,+",1
"C1orf115>PEBP1,+",1
"TMEM167A>PEBP1,+",1
"TIMP2>PEBP1,+",1
"TMEM259>IFI44L,+",1
"NUDCD1>NEAT1,+",1
"TMEM167A>EGLN1,+",1
"REL>EGLN1,-",1
"LPAR6>ELF1,+",1
"MED10>JUNB,+",1
"NME3>NDUFC1,+",1
"TMED9>TMX1,+",1
"UBL5>UBE2K,+",1
"PITPNB>UBE2K,-",1
"NME3>DUT,+",1
"EIF3D>C8orf59,-",1
"ABCD4>C8orf59,-",1
"SLC25A3>C8orf59,+",1
"PLK2>ABCG2,+",1
"TMX1>ABCG2,+",1
"PITPNB>CXorf36,-",1
"ABCD4>MRPL32,-",1
"NME3>NRN1,+",1
"UBE2K>JAM2,+",1
"EWSR1>JUNB,+",1
"ZSWIM7>NME3,-",1
"CXorf36>NME3,+",1
"USP8>SF3A3,+",1
"CALM3>SF3A3,+",1
"TIMM13>SF3A3,+",1
"SERTAD2>SF3A3,+",1
"CALM3>EIF2S1,+",1
"UBL5>EIF2S1,+",1
"NDUFC1>NDUFC2,+",1
"PITPNB>C9orf78,+",1
"AR>C9orf78,+",1
"ZSWIM7>UBE2K,+",1
"TIMM13>ARMCX3,+",1
"TMED9>COX7C,+",1
"NDUFC1>COX7C,+",1
"UBL5>NDUFC1,+",1
"SERTAD2>CALM3,-",1
"UBL5>CALM3,+",1
"NCBP3>KNOP1,-",1
"USP8>PITPNB,-",1
"SERTAD2>MRPL51,+",1
"MRPL32>MRPL51,+",1
"AP1S2>USP8,+",1
"AR>SERTAD2,+",1
"ARMCX3>SERTAD2,+",1
"CALM3>SERTAD2,-",1
"SMIM19>NCBP3,+",1
"AP2B1>NCBP3,-",1
"USP8>NCBP3,-",1
"C8orf59>NCBP3,-",1
"CALM3>AP2B1,+",1
"SMIM19>AP2B1,+",1
"CXorf36>EIF3D,+",1
"TMX1>EIF3D,+",1
"AR>ABCD4,-",1
"PITPNB>ABCD4,+",1
"CALM3>SLC25A3,+",1
"UBE2K>COX7C,-",1
"UBE2K>MEIS2,-",1
"ABCD4>VPS35,+",1
"ELF1>NKAP,+",1
"EMC4>HBP1,+",1
"GTF2I>NDUFC2,+",1
"LPAR6>LMO4,-",1
"EWSR1>LMO4,+",1
"HIPK3>LMO4,+",1
"NDUFS7>HEBP1,+",1
"NT5C3A>HEBP1,+",1
"GNAQ>LPAR6,+",1
"NDUFS7>LPAR6,+",1
"PHACTR2>LPAR6,+",1
"PDCD7>SETD5,+",1
"MORC3>TTC14,-",1
"SLC30A1>TTC14,+",1
"NT5C3A>HNRNPA1,+",1
"MMP24OS>HNRNPA1,+",1
"MED10>EMC4,+",1
"EMC4>THSD7A,+",1
"LMO4>CFAP97,-",1
"LPAR6>CFAP97,+",1
"EWSR1>SLC30A1,+",1
"MED10>SLC30A1,+",1
"ELF1>PHACTR2,+",1
"MORC3>PHACTR2,+",1
"ELF1>EWSR1,+",1
"CSDE1>NDUFC2,+",1
"TTC14>HBP1,-",1
"NT5C3A>HIPK3,+",1
"NT5C3A>HBP1,+",1
"CSDE1>HIPK3,+",1
"LMO4>HIPK3,+",1
"POLR2I>SNX6,+",1
"CSDE1>NLRP1,+",1
"SLC30A1>SMIM19,-",1
"NLRP1>SMIM19,+",1
"MORC3>GNAQ,+",1
"SETD5>MED10,+",1
"C6orf89>MED10,+",1
"SNX6>MED10,+",1
"GTF2I>TAF1D,+",1
"EWSR1>TAF1D,+",1
"SNX6>TAF1D,+",1
"SLC30A1>TAF1D,+",1
"ELF1>TAF1D,+",1
"AR>GTF2I,+",1
"SETD5>PDCD7,+",1
"GTF2I>PDCD7,+",1
"ELF1>SDCCAG8,+",1
"TAOK2>SDCCAG8,-",1
"CSDE1>SDCCAG8,+",1
"ANKRD10>TMTC1,+",1
"NDUFS7>TMTC1,+",1
"EMC4>EDN1,+",1
"ITM2A>SCARB2,+",1
"EXOC1>HOXB7,+",1
"ROMO1>CCND3,+",1
"HNRNPM>PNPLA2,+",1
"SMIM19>PNPLA2,-",1
"PET100>PNPLA2,-",1
"DCP2>PNPLA2,+",1
"DNM1L>PNPLA2,+",1
"SF3A3>PNPLA2,+",1
"PET100>SEPT9,+",1
"SCARB2>SEPT9,+",1
"ERGIC3>SEPT9,+",1
"USF2>CCND3,+",1
"SMIM19>CCND3,+",1
"EMC4>MEIS2,+",1
"CYSTM1>MPRIP,-",1
"USF2>MRPL19,+",1
"SF3A3>MRPL19,-",1
"SPSB3>ATP5MF,-",1
"PFDN4>NBR1,+",1
"SMIM19>NBR1,-",1
"DNM1L>NBR1,+",1
"FCHO2>PFDN4,+",1
"MRPL32>NDUFC2,+",1
"SPSB3>NDUFC2,+",1
"PET100>NEMF,-",1
"ATP5MF>USP22,+",1
"EPS15>PDGFB,-",1
"MRPL19>PDGFB,+",1
"UBE2K>PDGFB,+",1
"DCP2>ERGIC3,+",1
"PLK2>MPRIP,+",1
"ARID1A>BHLHE40,+",1
"CCND2>SELE,-",1
"MRPS26>MAGI1,-",1
"TTC14>NDUFC2,-",1
"USP22>NDUFC2,+",1
"ROMO1>SELE,+",1
"ATP5MF>MRPL32,+",1
"FCHO2>MRPL32,+",1
"FAM160B1>HIPK3,+",1
"PHKB>HIPK3,+",1
"NBR1>SERTAD2,+",1
"DNM1L>SERTAD2,+",1
"HNRNPM>SERTAD2,+",1
"PET100>EMC4,+",1
"HNRNPM>EMC4,-",1
"MRPL19>UBE2K,+",1
"GSPT1>UBE2K,-",1
"MRPL19>ACAP2,+",1
"HIPK3>ACAP2,+",1
"SMIM19>ACAP2,-",1
"PET100>ROMO1,+",1
"DNM1L>ERGIC3,-",1
"PET100>USP22,+",1
"UBE2K>PHKB,-",1
"FAM160B1>PHKB,+",1
"JAM2>HOXB7,+",1
"C8orf59>PEBP1,+",1
"PTMS>PEBP1,+",1
"PHACTR2>PPDPF,+",1
"ANKRD10>PPDPF,+",1
"SAMHD1>PPDPF,-",1
"SRPK2>ZNF22,+",1
"USHBP1>ZNF22,+",1
"SRPK2>HMGN1,+",1
"USHBP1>HMGN1,+",1
"C8orf59>MAML2,-",1
"USHBP1>MAML2,+",1
"SRPK2>TAOK2,-",1
"ANKRD10>MPRIP,+",1
"ARL5B>MPRIP,+",1
"KLF4>USHBP1,+",1
"MPRIP>USHBP1,+",1
"HMGN1>USHBP1,+",1
"SP110>USHBP1,+",1
"ZNF22>GSPT1,-",1
"PPDPF>GSPT1,-",1
"SAMHD1>GSPT1,+",1
"HEG1>TMSB10,+",1
"PPDPF>TMSB10,+",1
"PHACTR2>PEBP1,+",1
"SP110>HOXB7,+",1
"HIPK3>PHKB,+",1
"ZNF22>HOXB7,+",1
"EPS15>HNRNPM,-",1
"HIPK3>SCARB2,+",1
"MRPL19>SMIM19,+",1
"SMIM19>RIPOR1,+",1
"SF3A3>RIPOR1,-",1
"PNPLA2>RIPOR1,+",1
"MRPL19>CEACAM1,+",1
"EMC4>SF3A3,+",1
"SMIM19>GSPT1,+",1
"SPSB3>GSPT1,-",1
"ROMO1>HAGH,+",1
"PET100>HAGH,+",1
"RIPOR1>HAGH,+",1
"SPSB3>EPS15,+",1
"MRPL19>GIGYF2,-",1
"HNRNPM>GIGYF2,-",1
"PET100>PICALM,+",1
"EMC4>PTMS,+",1
"ROMO1>SOX17,+",1
"SMIM19>FAM160B1,-",1
"PET100>FAM160B1,-",1
"ATP5MF>G3BP1,+",1
"C8orf59>HOXB7,+",1
"MRPS26>MPRIP,+",1
"PTPN11>MPRIP,+",1
"SP110>SRPK2,+",1
"AR>OPTN,-",1
"GRB2>TMEM259,+",1
