ERG,count
"PRPSAP1>ATP6V0E1,+",1
"RPL41>RPS28,+",1
"SIVA1>ERG,+",1
"GIPC2>CLEC1A,+",1
"ATP6V0E1>CLEC1A,-",1
"RPS16>STRAP,+",1
"ERP29>CLEC1A,+",1
"NASP>CLEC1A,+",1
"CTSZ>TXNDC17,+",1
"HADHA>BNIP3L,-",1
"CCT7>BNIP3L,+",1
"ATP6V0E1>HADHA,+",1
"B2M>TIMMDC1,+",1
"HADHA>ERP29,+",1
"TXNDC17>ERP29,+",1
"PIK3IP1>SDCBP,+",1
"MT-ND4>UBE2E3,+",1
"TRIP11>UGCG,+",1
"HLA-B>ZNF706,+",1
"HLA-A>MGP,+",1
"PLEKHA3>POLR2C,+",1
"UBE2E3>PEBP1,+",1
"UBE2E3>NASP,+",1
"LEPROT>NASP,+",1
"RNF144B>NASP,+",1
"MT-ND4>MT-ND3,+",1
"RPL41>RPS16,+",1
"RPLP2>ZNF706,+",1
"MT-ND4>ZNF706,+",1
"RPS16>LEPROT,+",1
"TIAM1>HIGD2A,+",1
"HLA-A>NDUFC2,+",1
"MT-ND4>FGD5,+",1
"RUNX1T1>FGD5,+",1
"SIVA1>FGD5,+",1
"SDCBP>FGD5,+",1
"RPL41>RPS29,+",1
"RPS29>RPL41,+",1
"RPLP2>UQCRB,+",1
"ARL2>UGCG,+",1
"LYPLA1>LEPR,+",1
"RUNX1T1>MGP,+",1
"B2M>TMED10,+",1
"COPS2>CTR9,+",1
"LYPLA1>PNRC2,+",1
"B2M>PNRC2,+",1
"B2M>GNAI2,+",1
"LYPLA1>NASP,+",1
"TXNDC17>GIPC2,-",1
"TXNDC17>MDFIC,+",1
"LYPLA1>MDFIC,+",1
"TXNDC17>IFITM2,+",1
"HADHA>TMED10,+",1
"TRIP11>CTR9,+",1
"TRIP11>COPS2,+",1
"CMTM6>UBE2Z,+",1
"LYPLA1>GPR146,+",1
"B2M>HMGN2,+",1
"ITGA8>TRIM44,-",1
"CTSZ>ZNF326,+",1
"TPR>SON,+",1
"B2M>SON,+",1
"TRIP11>MGP,+",1
"ERP29>CTR9,+",1
"TXNDC17>PSME2,-",1
"CTR9>LEPR,+",1
"SPCS3>PSENEN,+",1
"COPS2>LEPR,+",1
"BNIP3L>UBE2N,-",1
"TXNDC17>UBE2N,+",1
"B2M>UBE2N,+",1
"IFITM2>LYPLA1,+",1
"HADHA>CNRIP1,+",1
"COPS2>CNRIP1,+",1
"TMED10>CMTM6,+",1
"CTSZ>CMTM6,+",1
"PSME2>CYB5B,+",1
"B2M>PSME2,+",1
"PSME2>SYPL1,+",1
"B2M>PDLIM5,+",1
"GIPC2>SPCS3,-",1
"TIAM1>SPCS3,+",1
"TIAM1>ARL2,+",1
"COPS2>ARL2,+",1
"CTSZ>ARL2,+",1
"IFITM2>ARPC3,+",1
"LYPLA1>PSME2,+",1
"SIVA1>MGP,+",1
"PDLIM5>RUNX1T1,+",1
"TMEM14C>COX5B,+",1
"ARL6IP4>POLR2B,+",1
"SZRD1>ELF2,+",1
"KMT5A>GNG11,+",1
"HLA-B>GNG11,+",1
"RTF2>FAM84B,+",1
"SZRD1>FAM84B,+",1
"SZRD1>HSBP1,+",1
"TNFSF10>EIF1B,+",1
"ELF2>ZNF521,+",1
"ARL6IP4>ZNF521,+",1
"EIF1B>FAM171A1,-",1
"SIVA1>EGFL7,+",1
"ELF2>SH3BP5,+",1
"ZNF521>SIVA1,+",1
"SIVA1>ARHGAP18,+",1
"ELF2>ARHGAP18,+",1
"FAM171A1>ARHGAP18,-",1
"HLA-B>ARHGAP18,+",1
"SZRD1>ARHGAP18,+",1
"RBL2>FKBP1A,+",1
"EEF2>FKBP1A,+",1
"ZNF521>ZFP36L1,+",1
"BUB3>WWP1,+",1
"P4HB>MAP1LC3A,-",1
"SNHG7>UBE2L6,+",1
"TIAM1>SNHG7,+",1
"COX5B>ARHGEF12,+",1
"TIAM1>CST3,+",1
"COX5B>IFNGR1,+",1
"HIGD2A>IFNGR1,+",1
"ARHGEF12>IFNGR1,+",1
"EEF1A1>IFNGR1,+",1
"REPIN1>IFNGR1,+",1
"UBB>UBE2L6,+",1
"COX5B>UBE2L6,+",1
"IFNGR1>SPCS3,+",1
"RPS21>MT-ND1,+",1
"COX5B>TMEM14C,+",1
"RPS7>KANSL1,+",1
"TMEM141>KANSL1,+",1
"RPL15>KANSL1,+",1
"CAVIN1>UBB,+",1
"FLOT1>UBB,+",1
"EEF1A1>UBB,+",1
"TMEM141>SPCS3,+",1
"HLA-B>FKBP1A,+",1
"SIVA1>MAP1LC3A,+",1
"RPL27>EIF3G,+",1
"SDCBP>PRPSAP1,+",1
"RTF2>ENG,+",1
"TNFSF10>ENG,+",1
"RPLP2>RPL37,+",1
"RPS16>ADGRL4,+",1
"RPL27>ADGRL4,+",1
"HLA-B>ADGRL4,+",1
"LEPROT>TIAM1,+",1
"RUNX1T1>PRPSAP1,+",1
"PIK3IP1>PRPSAP1,+",1
"PRPSAP1>PIK3IP1,+",1
"RTF2>ZNF22,+",1
"UQCRB>PIK3IP1,+",1
"RUNX1T1>PIK3IP1,+",1
"RPS16>RPLP1,+",1
"FGD5>PLEKHA3,+",1
"MT-ATP6>PLEKHA3,+",1
"RPS16>RPLP2,+",1
"PIK3IP1>RNF144B,+",1
"UBE2E3>RNF144B,+",1
"SDCBP>RNF144B,+",1
"FAM171A1>GIMAP7,+",1
"LAPTM4A>LONP2,+",1
"EIF1B>ARL6IP4,+",1
"ELF2>HLA-E,+",1
"ATP6V0E1>ARL6IP4,+",1
"ELF2>ARL6IP4,+",1
"FAM171A1>TIAM1,+",1
"EEF2>TIAM1,+",1
"CCT6A>PKP4,+",1
"SH3BP5>GON4L,+",1
"EIF1B>SUMO2,+",1
"P4HB>LEPROT,+",1
"EEF2>LEPROT,+",1
"RTF2>ATP6V0E1,+",1
"GON4L>LONP2,-",1
"ZNF521>SZRD1,-",1
"ARHGAP18>SZRD1,+",1
"GON4L>SZRD1,+",1
"LEPROT>P4HB,+",1
"KMT5A>P4HB,+",1
"ATP6V0E1>RTF2,+",1
"SZRD1>MYL12B,-",1
"EIF1B>DDX5,+",1
"LAPTM4A>DDX5,+",1
"EEF1A1>VAPA,+",1
"TIAM1>VAPA,+",1
"KRIT1>VAPA,+",1
"SNHG7>DPYSL3,+",1
"SMARCC2>GIPC2,+",1
"PAFAH1B1>SNHG7,-",1
"KLHL24>RILPL2,+",1
"SREK1IP1>RILPL2,+",1
"BNIP3L>RILPL2,+",1
"FAM200B>RILPL2,+",1
"PAFAH1B1>KLF11,-",1
"MKLN1>DPYSL3,+",1
"PAFAH1B1>DPYSL3,-",1
"TSSC4>FKBP10,+",1
"SNHG7>HDAC2,-",1
"SZRD1>EXOC7,+",1
"WTAP>EXOC7,+",1
"TMEM109>AK2,+",1
"SMARCC2>AK2,+",1
"CADPS2>AK2,+",1
"TXNDC9>SMARCC2,-",1
"TMEM109>SMARCC2,+",1
"FKBP10>SMARCC2,+",1
"PEA15>SMARCC2,-",1
"CADPS2>GIPC2,+",1
"PSMB5>HDAC2,-",1
"FAM200B>ANXA11,-",1
"CLDN5>CDC42BPA,+",1
"MAF1>NRDC,+",1
"HMGN1>NRDC,+",1
"OAZ1>HNRNPD,+",1
"STK25>HNRNPD,-",1
"NFE2L1>PRRC2C,+",1
"SFSWAP>INPP1,+",1
"UBE2E3>INPP1,+",1
"TCEAL8>ERP44,+",1
"UTP11>CDC42BPA,+",1
"ITGB1>SUCLG1,+",1
"MON1B>HDAC2,+",1
"CHCHD1>EBAG9,+",1
"STK25>EBAG9,+",1
"TCEAL8>HOXD8,+",1
"PPP1R14B>KIAA1143,+",1
"HNRNPD>KIAA1143,+",1
"SFSWAP>KIAA1143,+",1
"CLDN5>NDUFB7,+",1
"STK25>SFSWAP,+",1
"YTHDF2>ERG,+",1
"MKLN1>KMT5A,+",1
"TIMM13>ANXA11,+",1
"CHCHD1>PAFAH1B2,+",1
"TSC22D2>FERMT2,+",1
"SZRD1>PURB,+",1
"RILPL2>ZNF326,+",1
"PURB>ZNF326,+",1
"CADPS2>ZNF326,+",1
"FAM200B>ZNF326,+",1
"WTAP>MON1B,+",1
"PEA15>PSMB5,+",1
"RPL41>RPS12,+",1
"EIF2A>SERPING1,+",1
"RPS26>RPL5,+",1
"TSSC4>PURB,+",1
"RPL27>RICTOR,+",1
"NFATC3>FOXP1,+",1
"TPR>FOXP1,+",1
"RICTOR>SLC2A3,+",1
"EEF1A1>TPT1,+",1
"EIF2A>ELF2,+",1
"HEXA>ELF2,+",1
"FERMT2>ELF2,+",1
"NFATC3>YES1,+",1
"FAM200B>PURB,-",1
"ZNF326>PURB,+",1
"UBE2L6>C6orf89,+",1
"RILPL2>TSSC4,+",1
"PSMB5>MFGE8,-",1
"BANF1>HMGN2,+",1
"FAM200B>PRPSAP1,-",1
"MFGE8>AIP,+",1
"PSMB5>ATP6V0E1,+",1
"TXNDC9>SLC25A39,+",1
"CADPS2>TXNDC9,+",1
"TIMM13>TXNDC9,+",1
"TSSC4>RBMX,+",1
"FAM200B>BANF1,+",1
"BANF1>PNRC2,+",1
"PRPSAP1>BANF1,+",1
"PRPSAP1>BHLHE40,-",1
"RILPL2>PAFAH1B1,+",1
"SLC25A39>PAFAH1B1,-",1
"TSSC4>PUM2,+",1
"PSMB5>TRIM44,+",1
"SMARCC2>PEA15,-",1
"RILPL2>SREK1IP1,+",1
"TIMM13>PNRC2,+",1
"PRRC2C>TCEAL8,+",1
"ITGB1>FNBP1L,+",1
"UTP11>FAM171A1,+",1
"COX7B>AHNAK,+",1
"PTPRA>HSP90AB1,+",1
"PRKAR2A>HSP90AB1,+",1
"ITGB1>TMEM165,+",1
"RNF115>TMEM165,+",1
"ROBO4>FRY,+",1
"POLR2C>FRY,+",1
"PTPRA>YWHAB,+",1
"THOC2>YWHAB,+",1
"DDX5>TRIM44,+",1
"MT-ATP6>AHNAK,+",1
"RASA4>MYH9,+",1
"PRKAR2A>AHNAK,+",1
"EEF2>CLEC1A,+",1
"FRY>POLR2C,+",1
"PSMB5>RNF115,+",1
"CCDC186>RNF115,+",1
"RND1>TBL1XR1,+",1
"PSMB5>TRIP11,+",1
"ITGB1>TRIP11,+",1
"ITGB1>MED13,+",1
"DDX5>MYH9,+",1
"AHNAK>CCDC186,+",1
"CCDC186>NASP,+",1
"DDX5>NEAT1,+",1
"TACC1>C1orf122,+",1
"PEA15>C1orf122,+",1
"TMEM109>GBP4,+",1
"EEF2>PRKAR2A,+",1
"AHNAK>PRKAR2A,+",1
"COX7B>SPCS3,+",1
"ROBO4>RASA4,+",1
"TRIM44>RASA4,+",1
"EXOC7>RASA4,+",1
"CCDC186>AP2B1,+",1
"ROBO4>CCDC186,+",1
"THOC2>AP2B1,+",1
"CCDC186>ROBO4,+",1
"CLEC1A>ROBO4,+",1
"TXNDC9>TMEM109,+",1
"CCDC186>TMEM109,+",1
"RNF115>TMEM109,+",1
"ITGB1>TMEM109,+",1
"MT-ATP6>MT-CYB,+",1
"COX7B>CCDC186,+",1
"COX7B>MED13,+",1
"RND1>NASP,+",1
"YTHDF2>FNBP1L,+",1
"HNRNPD>STK25,-",1
"PRRC2C>SOCS3,-",1
"CDC42BPA>ITGB1,+",1
"CLDN5>MRPL33,+",1
"TRIP11>ARRDC3,+",1
"OAZ1>UTP11,+",1
"FNBP1L>ZNF800,+",1
"UTP11>STK25,+",1
"OAZ1>STK25,+",1
"SFSWAP>STK25,+",1
"STK25>NFE2L1,+",1
"UTP11>SOCS3,+",1
"TRIP11>SYPL1,+",1
"HARS>SLC38A2,+",1
"FNBP1L>SLC38A2,-",1
"PRRC2C>SLC38A2,+",1
"UTP11>OAZ1,+",1
"HNRNPD>OAZ1,+",1
"MRPL33>HMGN1,+",1
"TRIP11>HMGN1,+",1
"HMGN1>FNBP1L,+",1
"RPS28>SOCS3,+",1
"TRIP11>OSTM1,+",1
"POLR2C>PEA15,+",1
"PAFAH1B2>CLDN5,+",1
"CCDC186>TACC1,+",1
"PRRC2C>ARHGDIA,+",1
"UTP11>UBE2E3,+",1
"PPP1R14B>UBE2E3,-",1
"NFE2L1>UBE2E3,+",1
"HARS>CHCHD1,-",1
"PAFAH1B2>CHCHD1,+",1
"MAF1>YTHDF2,+",1
"TCEAL8>VEZF1,+",1
"FNBP1L>RABGAP1,+",1
"CTNNA1>USO1,+",1
"ARRDC3>PPP1R14B,-",1
"UTP11>PPP1R14B,-",1
"CHCHD1>PPP1R14B,+",1
"ITGB1>PPP1R14B,-",1
"TCEAL8>SNRNP200,+",1
"PRRC2C>SNRNP200,+",1
"CTNNA1>ZC3H7A,+",1
"YTHDF2>USO1,+",1
"UTP11>USO1,+",1
"RPS16>YES1,+",1
"EIF4A2>FAM171A1,+",1
"TIAM1>PABPC1,+",1
"TXNDC9>TUBB,+",1
"SPCS3>FOXO1,+",1
"TXNDC9>GAPDH,+",1
"TSPAN4>RPS28,+",1
"PSMD8>RPS28,+",1
"PSMB5>ARPC1A,-",1
"TSPAN4>ARPC1A,+",1
"FAM177A1>ARPC1A,+",1
"CD151>ARPC1A,-",1
"ARPC1A>TUBB,-",1
"SUMO2>TUBB,+",1
"TSPAN4>FOXO1,+",1
"UBE2G2>TUBB,+",1
"WWP1>TMEM14C,+",1
"SUMO2>ZNF706,+",1
"ANKRD29>ZNF706,+",1
"ESD>CWC25,+",1
"PSMD8>DAZAP1,+",1
"PSME2>DAZAP1,+",1
"HNRNPUL1>PSMD8,-",1
"RBMX>TMEM219,+",1
"IRF2BP2>FOXO1,+",1
"TMEM14C>FOXO1,-",1
"ANKRD29>HIGD2A,+",1
"SUMO2>ECHS1,+",1
"FOXO1>IRF2BP2,+",1
"SUMO2>PSMD7,+",1
"MKLN1>TSPAN4,+",1
"CLPTM1>ZNF302,+",1
"TXNDC9>ZNF302,+",1
"MKLN1>ZNF302,+",1
"CLPTM1>UBE2G2,-",1
"SPCS3>UBE2G2,+",1
"ZNF706>GPR146,+",1
"CLPTM1>ECHS1,+",1
"PSMD8>FOXO1,+",1
"HNRNPUL1>PSME2,+",1
"ZNF706>PSME2,+",1
"WTAP>PSME2,+",1
"HIGD2A>PSME2,+",1
"MKLN1>PSMB5,+",1
"WWP1>POLR2C,+",1
"ESD>POLR2C,+",1
"SUMO2>CLPTM1,+",1
"PSMD7>CLPTM1,-",1
"RPS28>RPS21,+",1
"CD151>ESD,+",1
"CMPK1>HNRNPUL1,+",1
"KRIT1>PRKAA1,+",1
"MT-CO3>RPL23,+",1
"SF3B6>RPL23,+",1
"ZNF791>RPL8,-",1
"EEF1A1>RPL8,+",1
"PRKAA1>TRIP11,+",1
"ATXN2>TRIP11,+",1
"MT-CO3>RPSA,+",1
"EEF1A1>RPSA,+",1
"EEF1A1>RPS27A,+",1
"PSMD8>PRKAA1,+",1
"ZNF791>DNASE2,+",1
"EIF4B>PRKAA1,-",1
"ZNF791>MT-CO3,+",1
"YES1>KANSL1,+",1
"RPL23>KANSL1,+",1
"PSMD8>KANSL1,+",1
"EEF1A1>KANSL1,+",1
"TRIP11>DDX5,+",1
"YES1>C6orf48,+",1
"PROCR>PABPC1,+",1
"TIAM1>DNASE2,+",1
"KRIT1>DNASE2,+",1
"WWP1>SUMO2,+",1
"CMPK1>TXNDC9,-",1
"TXNDC9>SUMO2,+",1
"PSMD8>ARL6IP5,+",1
"ESD>ARL6IP5,-",1
"FAM177A1>ARL6IP5,+",1
"SPCS3>ARL6IP5,+",1
"ESD>EGFL7,+",1
"RPS28>EGFL7,+",1
"SUMO2>MYL12A,+",1
"TMEM219>RBMX,+",1
"WWP1>ERG,+",1
"RPL8>EEF1A1,+",1
"PSMD8>RPS6KA2,+",1
"KANSL1>RPS6KA2,+",1
"C6orf48>RPS6KA2,+",1
"KRIT1>TIAM1,-",1
"RPL8>TIAM1,+",1
"EIF4B>TIAM1,+",1
"PRKAA1>KRIT1,+",1
"KANSL1>KRIT1,+",1
"C6orf48>KRIT1,+",1
"TXNDC9>NDUFB9,+",1
"PSMD8>HNRNPUL1,-",1
"PCGF2>COX14,+",1
"HEXA>UTP11,+",1
"PSMD8>SLC38A2,+",1
"PCGF2>PSMD8,+",1
"RPL27>PSMD8,+",1
"PCGF2>C19orf70,+",1
"HEXA>C19orf70,-",1
"EIF4A2>C19orf70,+",1
"RPL27>C19orf70,+",1
"PSMD8>HSD17B10,+",1
"RPL4>HSD17B10,+",1
"FERMT2>UTP11,+",1
"DENR>LSM8,+",1
"HEXA>NASP,+",1
"HEXA>ERG,+",1
"ST13>GAPDH,+",1
"RPL10A>TOMM7,+",1
"RPS4X>RPL10A,+",1
"RPS28>RPL10A,+",1
"NSD1>CD151,+",1
"RPL10A>RPS4X,+",1
"VAMP3>ACP1,+",1
"DENR>SPCS3,+",1
"RPL4>LSM8,+",1
"PKP4>NUDCD2,+",1
"ERG>PDCD2,+",1
"FERMT2>TSC22D2,+",1
"EIF4A2>TSC22D2,+",1
"EIF4B>NUDCD1,-",1
"PUM2>NUDCD1,-",1
"NASP>NUDCD1,+",1
"EEF1A1>NUDCD1,+",1
"RPL4>NUDCD1,+",1
"HEXA>NUDCD1,+",1
"HEXA>STUB1,-",1
"EIF2A>PDCD2,+",1
"ERG>LSM8,+",1
"FOXP1>DENR,+",1
"EMC4>TMED10,+",1
"FAM177A1>TMED10,+",1
"TSC22D2>TPR,+",1
"RPL27>FAM177A1,+",1
"EEF1A1>RPL4,+",1
"FAM177A1>RPL27,+",1
"HSD17B10>LSM8,-",1
"PUM2>LSM8,+",1
"MALAT1>ACP1,+",1
"CD46>NUDCD2,+",1
"POLR2C>HNRNPUL1,+",1
"ATRAID>SIVA1,+",1
"RBMX>DYNC1H1,+",1
"ARL2>PSMD8,+",1
"PDLIM1>PSMD8,+",1
"CD46>DDX5,+",1
"ST13>CPQ,+",1
"ARL2>PSMA3,+",1
"NSD1>CDC37,+",1
"VAMP3>CDC37,+",1
"DYNC1H1>PKP4,+",1
"TXNDC9>BCL3,+",1
"SIVA1>MFNG,+",1
"PKP4>BCL3,+",1
"SLC38A2>BCL3,-",1
"ATRAID>BCL3,+",1
"MYO9A>BCL3,+",1
"DYNC1H1>ERG,+",1
"CLPTM1>ABHD14B,-",1
"SUMO2>ABHD14B,+",1
"ESD>ABHD14B,+",1
"SPCS3>WTAP,+",1
"RPS28>DYNC1H1,+",1
"BAD>MFNG,+",1
"CHCHD1>SLC25A6,+",1
"RPS28>BAD,+",1
"BAD>CALD1,+",1
"ST13>CALD1,+",1
"PPIA>SLC38A2,+",1
"BCL3>SLC38A2,-",1
"SIVA1>C19orf70,+",1
"BCL3>RALGAPA2,+",1
"RPS28>TXNDC9,+",1
"SIVA1>ST13,+",1
"RBMX>BAD,+",1
"CHCHD1>RPL27,+",1
"ST13>TXNDC17,+",1
"PKP4>PDLIM1,-",1
"RPS28>PDLIM1,+",1
"MT-ATP6>PFDN5,+",1
"EIF4B>TMEM141,+",1
"SIVA1>TMEM141,+",1
"DYNC1H1>RBMX,+",1
"BAD>RBMX,+",1
"MYO9A>RBMX,+",1
"RPS28>RBMX,+",1
"NCOA7>ZNF22,-",1
"KAT6B>CLEC14A,+",1
"ZFHX3>PRPSAP1,+",1
"RNF115>SNHG7,+",1
"UBE2E3>VEZF1,+",1
"TBL1XR1>VEZF1,+",1
"MT-CO2>VEZF1,+",1
"NME1>S100A16,+",1
"RPL15>RPL7,+",1
"UQCRB>TBL1XR1,+",1
"NME1>TBL1XR1,+",1
"RPL15>RPS24,+",1
"RPL15>RPL10,+",1
"RPL15>HLA-B,+",1
"GPRC5B>LMF2,-",1
"PDLIM5>LMF2,+",1
"RPS6KA2>LMF2,+",1
"PSMB5>LMF2,-",1
"MT-ATP6>LMF2,+",1
"SNRNP70>EIF4B,+",1
"PDLIM5>LMO2,+",1
"RAB13>LMO2,+",1
"MT-CO2>RYK,+",1
"RPL15>RPL8,+",1
"RPS6KA2>WTAP,-",1
"PDLIM5>VEZF1,+",1
"LMF2>VEZF1,+",1
"TMEM14C>ARGLU1,+",1
"MFGE8>RAB13,+",1
"SFSWAP>PQLC1,+",1
"IGFBP7>SLC2A3,+",1
"MAML2>CLEC1A,+",1
"UBA6>MRPS36,+",1
"MTPN>MGP,+",1
"RBMX>MGP,+",1
"TCF25>ERG,+",1
"MT-ATP6>ITGB1,+",1
"PDLIM5>RAB13,+",1
"RPS6KA2>RAB13,+",1
"ITGB1>PSMB5,+",1
"RPL15>RAB13,+",1
"RYK>RAB13,+",1
"VEZF1>GPRC5B,+",1
"PSMD8>GPRC5B,+",1
"PDLIM5>GPRC5B,+",1
"RPL10>RPL15,+",1
"EEF2>RPL15,+",1
"PDLIM5>NASP,+",1
"MT-CO2>NASP,+",1
"PSMD8>WTAP,+",1
"TBL1XR1>NME1,+",1
"PDLIM5>NME1,+",1
"B2M>ABCD4,+",1
"TNFRSF1A>C19orf70,+",1
"POLR2B>TMEM141,-",1
"NDUFB7>TMEM141,+",1
"ATRAID>TMEM141,+",1
"TCF12>JMJD1C,+",1
"CCDC186>POLR2B,+",1
"ATRAID>POLR2B,+",1
"EHD4>POLR2B,+",1
"PRPF38A>MKLN1,+",1
"RHOA>CCDC115,-",1
"CCDC186>C19orf70,+",1
"CCDC186>PRPF38A,+",1
"NDUFB7>PRPF38A,+",1
"UBTF>PRPF38A,-",1
"ATRAID>PRPF38A,+",1
"RNF167>GNG11,+",1
"KANSL1>GNG11,+",1
"GIMAP7>NDUFB7,+",1
"RNF167>NDUFB7,+",1
"RNF167>KLC1,+",1
"TCF12>C19orf70,-",1
"RNF167>SEC62,+",1
"PSMB5>MAP4,+",1
"RPL15>PSMD8,+",1
"MAP4>UBE2E3,+",1
"EEF2>UBE2E3,+",1
"SZRD1>MFGE8,+",1
"RAB13>RPS6KA2,+",1
"SZRD1>SNRNP70,+",1
"RPL15>RBMX,+",1
"MT-CO2>RBMX,+",1
"PSMD8>RBMX,+",1
"EEF2>HSPB1,+",1
"PSMB5>PSMD8,+",1
"B2M>SEC62,+",1
"RPL15>TUBA1B,+",1
"ERG>TLE1,+",1
"PDLIM5>TLE1,+",1
"PSMB5>CALD1,+",1
"UBE2E3>CALD1,+",1
"PSMB5>HOXD8,+",1
"SNRNP70>HOXD8,+",1
"CALD1>HOXD8,+",1
"CCDC186>PTPRK,+",1
"SNRNP70>PQLC1,+",1
"COX5B>PQLC1,+",1
"TCF25>PSMB5,+",1
"PSMB5>CTSC,+",1
"CNPY2>SLC30A1,+",1
"IGFBP7>SLC30A1,+",1
"TRIP11>UBTF,-",1
"MTPN>UBTF,-",1
"EIF4H>UBTF,+",1
"PRPSAP1>UBTF,-",1
"GPATCH2L>PEA15,+",1
"PSMB5>PEA15,+",1
"CLEC1A>CTSC,-",1
"TIAM1>CTSC,+",1
"EEF2>PSMB5,+",1
"IGFBP7>CTSC,+",1
"MAML2>MTPN,+",1
"COX5B>MTPN,+",1
"CCDC69>TXNDC9,+",1
"SNRNP70>TXNDC9,+",1
"EIF4H>TXNDC9,+",1
"BCAP29>EIF4H,+",1
"RBMX>EIF4H,+",1
"MAML2>IGFBP7,+",1
"ZNF791>ERG,+",1
"RPS12>PSMB5,+",1
"TIAM1>PIM3,+",1
"LUZP1>PCMTD1,+",1
"RPL18A>RNF115,+",1
"RPL18A>UBA52,+",1
"EEF2>RBMX,+",1
"RPL18A>EEF2,+",1
"LUZP1>ARRDC3,+",1
"CLEC14A>ARRDC3,+",1
"ATRAID>MFGE8,+",1
"SERINC1>MFGE8,+",1
"RDH11>SSR2,+",1
"RPS28>RPS29,+",1
"TXNDC17>LUZP1,+",1
"RPS12>EIF3F,+",1
"CIRBP>EIF3F,+",1
"RPL18A>EIF3F,+",1
"EIF4H>RAB13,+",1
"CIRBP>UQCRB,+",1
"RPS12>UQCRB,+",1
"EEF2>UQCRB,+",1
"MFGE8>KANSL1,+",1
"ZNRF1>LUZP1,+",1
"PSMB5>PIM3,+",1
"SNRNP70>TCF4,+",1
"IGFBP7>VWA1,+",1
"CCDC69>TCF25,-",1
"RBMX>PCF11,+",1
"CNPY2>PCF11,-",1
"CCDC69>SON,+",1
"RBMX>SON,+",1
"MAML2>GIMAP7,+",1
"RBMX>MLEC,+",1
"IGFBP7>MLEC,+",1
"SFSWAP>SNRNP70,-",1
"PEA15>SNRNP70,+",1
"PEA15>CNPY2,+",1
"MAML2>PCF11,-",1
"PEA15>MAML2,+",1
"NOL4L>TRIP11,+",1
"SFSWAP>TRIP11,-",1
"TRIP11>NOL4L,+",1
"TIAM1>PRPSAP1,+",1
"SON>CCDC69,+",1
"PCF11>CCDC69,-",1
"COX5B>CCDC69,+",1
"PRPSAP1>CCDC69,+",1
"SFSWAP>PCF11,-",1
"TRIP11>PCF11,+",1
"GPATCH2>POLR2C,-",1
"REXO2>GPATCH2,+",1
"SNRNP70>POLR2C,+",1
"SFSWAP>POLR2C,+",1
"RBMX>TUBB4B,+",1
"PRPSAP1>TUBB4B,+",1
"IGFBP7>ROBO4,+",1
"CNPY2>GPATCH2L,-",1
"MTPN>GPATCH2L,+",1
"PEA15>GPATCH2L,+",1
"PCF11>ACKR1,+",1
"POLR2C>GPATCH2,-",1
"PSMB5>PCF11,-",1
"MTPN>CISD1,+",1
"UBTF>EGFL7,-",1
"MAML2>ITFG1,+",1
"GPATCH2>REXO2,+",1
"MAML2>REXO2,+",1
"IGFBP7>REXO2,+",1
"EIF4H>RBMX,+",1
"GPATCH2L>KDM5A,-",1
"IGFBP7>TMCC3,+",1
"KANSL1>PLVAP,+",1
"EHD4>PLVAP,+",1
"TSPAN7>RTF2,+",1
"MT-ATP6>PSME2,+",1
"PCMTD1>TCF25,+",1
"JCAD>NME1,+",1
"UBE2G2>SERBP1,+",1
"DYNC1LI2>TNS2,+",1
"ZNF326>TNS2,+",1
"PAM>ITGB1,+",1
"UBE2G2>HSD17B12,+",1
"TMEM109>HSD17B12,+",1
"NIPBL>PSME2,+",1
"PPP4R1>TTC1,+",1
"SON>UBE2G2,+",1
"APOL3>TTC1,+",1
"RPL27>TTC1,+",1
"GSTP1>JCAD,+",1
"ARL2>TCF12,+",1
"TTC1>TCF12,-",1
"TMEM109>TCF12,+",1
"APOL3>UBE2E3,+",1
"NME1>NIPBL,+",1
"PSME2>NIPBL,+",1
"MT-CO3>MT-ND4,+",1
"FNBP1L>UBE2G2,+",1
"KANSL1>CNRIP1,+",1
"APOL3>TMEM109,+",1
"EEF2>TLE1,+",1
"RPS20>TACC1,+",1
"TLK1>KANSL1,+",1
"ATP6V1G1>KANSL1,+",1
"NPDC1>ZNF326,+",1
"TNS2>ZNF326,+",1
"RPL27>ZNF326,+",1
"STRAP>TMEM109,+",1
"NPDC1>TMEM109,+",1
"MT-ND4>MT-CO3,+",1
"SON>ARL2,+",1
"ZNF326>FNBP1L,+",1
"PPP4R1>SUMO2,+",1
"ATP6V0E1>SUMO2,+",1
"KDM2A>SON,+",1
"TCF12>PAM,+",1
"NPDC1>COPS2,+",1
"ZNF326>COPS2,+",1
"EIF4B>COPS2,+",1
"PPP4R1>ARL2,+",1
"PPP4R1>TPR,+",1
"GSTP1>STRAP,+",1
"RPL29>RPL8,+",1
"CD151>COPS2,+",1
"COPRS>UBXN1,+",1
"SUN2>SPPL2A,+",1
"AP2B1>BZW1,+",1
"SNHG7>BZW1,+",1
"RPS16>CAPZA2,+",1
"CLDN5>CAPZA2,+",1
"SYF2>C19orf70,+",1
"LYSMD2>CASD1,+",1
"MT-ND6>CASD1,-",1
"CASD1>COPS2,+",1
"CD46>EFCAB14,+",1
"CD46>COPS2,+",1
"KCTD12>CLDN5,+",1
"SYF2>CD151,+",1
"AP2B1>SYF2,+",1
"SEM1>SYF2,+",1
"SUN2>MGP,+",1
